time,counts,events
49.304972245,1417506,branch-misses
49.516744617,31432823,branches
49.516744617,267918986,instructions
49.516744617,1610207,branch-misses
49.739883006,38682584,branches
49.739883006,326957821,instructions
49.739883006,1637260,branch-misses
49.945481838,31382788,branches
49.945481838,269049315,instructions
49.945481838,1298307,branch-misses
50.148116342,27273237,branches
50.148116342,246959886,instructions
50.148116342,932820,branch-misses
50.35004242,29390014,branches
50.35004242,268710225,instructions
50.35004242,1054877,branch-misses
50.552109434,29441586,branches
50.552109434,260816405,instructions
50.552109434,1264806,branch-misses
50.765856888,40036348,branches
50.765856888,320073604,instructions
50.765856888,6014368,branch-misses
50.983848809,35681272,branches
50.983848809,314402976,instructions
50.983848809,2015589,branch-misses
51.199821856,30970993,branches
51.199821856,321682153,instructions
51.199821856,1665151,branch-misses
51.406605467,44971891,branches
51.406605467,435332968,instructions
51.406605467,2035582,branch-misses
51.608835609,40736972,branches
51.608835609,364271809,instructions
51.608835609,1994488,branch-misses
51.819363644,32634242,branches
51.819363644,300500892,instructions
51.819363644,1374361,branch-misses
52.021410566,31982625,branches
52.021410566,297360215,instructions
52.021410566,1177279,branch-misses
52.223389573,30787100,branches
52.223389573,292491928,instructions
52.223389573,1783584,branch-misses
52.42778151,31398903,branches
52.42778151,291525379,instructions
52.42778151,2053655,branch-misses
52.634155343,32575263,branches
52.634155343,295626749,instructions
52.634155343,1135213,branch-misses
52.837352148,30286319,branches
52.837352148,275784344,instructions
52.837352148,963498,branch-misses
53.041301598,35937526,branches
53.041301598,309487934,instructions
53.041301598,1263702,branch-misses
53.256612013,34522707,branches
53.256612013,307235984,instructions
53.256612013,1315969,branch-misses
53.45825801,26970642,branches
53.45825801,247092629,instructions
53.45825801,674944,branch-misses
53.661238831,27031278,branches
53.661238831,248788794,instructions
53.661238831,699760,branch-misses
53.863177902,30377683,branches
53.863177902,254946575,instructions
53.863177902,4900503,branch-misses
54.065061403,28081586,branches
54.065061403,267042876,instructions
54.065061403,1196923,branch-misses
54.266969642,22344250,branches
54.266969642,258489630,instructions
54.266969642,574019,branch-misses
54.469313812,25771546,branches
54.469313812,261241613,instructions
54.469313812,749856,branch-misses
54.671139292,29847817,branches
54.671139292,281968167,instructions
54.671139292,915747,branch-misses
54.872771761,64779237,branches
54.872771761,601708083,instructions
54.872771761,2235551,branch-misses
55.073944601,29940730,branches
55.073944601,287710348,instructions
55.073944601,1771269,branch-misses
55.275686443,27316281,branches
55.275686443,261738501,instructions
55.275686443,1082067,branch-misses
55.477686615,27013205,branches
55.477686615,250639331,instructions
55.477686615,605645,branch-misses
55.679678349,26976432,branches
55.679678349,250450872,instructions
55.679678349,597554,branch-misses
55.881644204,27218057,branches
55.881644204,252591844,instructions
55.881644204,600271,branch-misses
56.083657298,27111809,branches
56.083657298,251540769,instructions
56.083657298,607007,branch-misses
56.285605132,26721071,branches
56.285605132,247992901,instructions
56.285605132,790463,branch-misses
56.487630518,40853842,branches
56.487630518,335113984,instructions
56.487630518,5495699,branch-misses
56.701556184,27089547,branches
56.701556184,261722898,instructions
56.701556184,1185055,branch-misses
56.903421526,16692728,branches
56.903421526,215284030,instructions
56.903421526,320129,branch-misses
57.105410668,26738677,branches
57.105410668,270114743,instructions
57.105410668,707047,branch-misses
57.307173303,29849454,branches
57.307173303,282008380,instructions
57.307173303,907509,branch-misses
57.523468365,31992596,branches
57.523468365,301730279,instructions
57.523468365,981151,branch-misses
57.725220065,29527719,branches
57.725220065,282655410,instructions
57.725220065,999734,branch-misses
57.926890781,26856939,branches
57.926890781,257332972,instructions
57.926890781,1661768,branch-misses
58.128681547,34724213,branches
58.128681547,315939941,instructions
58.128681547,1533936,branch-misses
58.333745178,39687986,branches
58.333745178,369694057,instructions
58.333745178,852950,branch-misses
58.535032306,51471922,branches
58.535032306,481049565,instructions
58.535032306,1071684,branch-misses
58.736292666,54274599,branches
58.736292666,485176677,instructions
58.736292666,4367193,branch-misses
58.937474334,47472844,branches
58.937474334,485519702,instructions
58.937474334,2600545,branch-misses
59.13872501,50562236,branches
59.13872501,517741777,instructions
59.13872501,1291026,branch-misses
59.339937094,59041572,branches
59.339937094,562321199,instructions
59.339937094,1669306,branch-misses
59.540874078,53952394,branches
59.540874078,523675992,instructions
59.540874078,2693797,branch-misses
59.74212934,57758310,branches
59.74212934,525795112,instructions
59.74212934,1686744,branch-misses
59.943388252,51448927,branches
59.943388252,480837562,instructions
59.943388252,1072901,branch-misses
60.144675236,54081637,branches
60.144675236,482916223,instructions
60.144675236,4407401,branch-misses
60.345846598,48123721,branches
60.345846598,487260918,instructions
60.345846598,2679100,branch-misses
60.547153061,22578338,branches
60.547153061,252298177,instructions
60.547153061,454294,branch-misses
60.749083059,29836631,branches
60.749083059,281882478,instructions
60.749083059,926812,branch-misses
60.950654003,29830472,branches
60.950654003,281756401,instructions
60.950654003,902308,branch-misses
61.152316457,29916850,branches
61.152316457,283124745,instructions
61.152316457,860990,branch-misses
61.353947556,36940068,branches
61.353947556,340408534,instructions
61.353947556,2067160,branch-misses
61.556027191,27884083,branches
61.556027191,264623482,instructions
61.556027191,1619060,branch-misses
61.758205368,27220917,branches
61.758205368,253325074,instructions
61.758205368,606125,branch-misses
61.960200635,27255111,branches
61.960200635,253154838,instructions
61.960200635,600822,branch-misses
62.162221006,27151254,branches
62.162221006,251961119,instructions
62.162221006,603805,branch-misses
62.364356583,27354164,branches
62.364356583,253881219,instructions
62.364356583,605287,branch-misses
62.572472275,28551549,branches
62.572472275,264828164,instructions
62.572472275,650119,branch-misses
62.780982599,30858412,branches
62.780982599,258859168,instructions
62.780982599,4657012,branch-misses
62.988811426,35546486,branches
62.988811426,321070611,instructions
62.988811426,1864110,branch-misses
63.190791283,18332839,branches
63.190791283,224859793,instructions
63.190791283,667669,branch-misses
63.393018167,23381822,branches
63.393018167,245883443,instructions
63.393018167,499821,branch-misses
63.59486412,31262304,branches
63.59486412,291616426,instructions
63.59486412,1133639,branch-misses
63.796712472,44823143,branches
63.796712472,425585938,instructions
63.796712472,1292807,branch-misses
63.997641987,55016885,branches
63.997641987,530431738,instructions
63.997641987,2674468,branch-misses
64.198702072,51759636,branches
64.198702072,489741709,instructions
64.198702072,1233145,branch-misses
64.400100434,51339349,branches
64.400100434,479932369,instructions
64.400100434,1069968,branch-misses
64.601328381,56497856,branches
64.601328381,514617420,instructions
64.601328381,1880343,branch-misses
64.802548989,56964457,branches
64.802548989,511644041,instructions
64.802548989,5873945,branch-misses
65.003607102,41961837,branches
65.003607102,475061707,instructions
65.003607102,843861,branch-misses
65.204738755,58667237,branches
65.204738755,558120192,instructions
65.204738755,1682851,branch-misses
65.405728431,55324367,branches
65.405728431,533396702,instructions
65.405728431,2633297,branch-misses
65.606767221,52037252,branches
65.606767221,492581744,instructions
65.606767221,1290712,branch-misses
65.808067625,51392609,branches
65.808067625,480396957,instructions
65.808067625,1071994,branch-misses
66.009277252,53301462,branches
66.009277252,493473013,instructions
66.009277252,1788741,branch-misses
66.212517472,38702192,branches
66.212517472,317059985,instructions
66.212517472,4996320,branch-misses
66.414367714,26180006,branches
66.414367714,256171324,instructions
66.414367714,1266610,branch-misses
66.616354933,16146964,branches
66.616354933,215241567,instructions
66.616354933,288998,branch-misses
66.818379083,28727065,branches
66.818379083,282005569,instructions
66.818379083,776134,branch-misses
67.020095426,29849198,branches
67.020095426,282099507,instructions
67.020095426,915081,branch-misses
67.221753021,30006351,branches
67.221753021,283233915,instructions
67.221753021,875315,branch-misses
