time,counts,events
1699054938.685333,203153,branch-misses
1699054938.7881908,14906610,branches
1699054938.7881908,142551349,instructions
1699054938.7881908,434729,branch-misses
1699054938.8920815,14924594,branches
1699054938.8920815,142659923,instructions
1699054938.8920815,422669,branch-misses
1699054938.99605,14926702,branches
1699054938.99605,143273995,instructions
1699054938.99605,407646,branch-misses
1699054939.1000462,13659247,branches
1699054939.1000462,133352518,instructions
1699054939.1000462,790758,branch-misses
1699054939.2041025,13982356,branches
1699054939.2041025,135518626,instructions
1699054939.2041025,522506,branch-misses
1699054939.3082933,13777948,branches
1699054939.3082933,129495771,instructions
1699054939.3082933,279128,branch-misses
1699054939.4123454,13552551,branches
1699054939.4123454,127456603,instructions
1699054939.4123454,270836,branch-misses
1699054939.5163083,14736431,branches
1699054939.5163083,138517074,instructions
1699054939.5163083,294576,branch-misses
1699054939.6202714,14762336,branches
1699054939.6202714,138840988,instructions
1699054939.6202714,297230,branch-misses
1699054939.7242734,15205107,branches
1699054939.7242734,129465151,instructions
1699054939.7242734,2186830,branch-misses
1699054939.8282568,10621516,branches
1699054939.8282568,99710986,instructions
1699054939.8282568,518312,branch-misses
1699054939.928672,249745,branches
1699054939.928672,1882028,instructions
1699054939.928672,11386,branch-misses
1699054940.0291157,247587,branches
1699054940.0291157,1864722,instructions
1699054940.0291157,10366,branch-misses
1699054940.1294897,3892393,branches
1699054940.1294897,37405778,instructions
1699054940.1294897,183833,branch-misses
1699054940.2321186,8812882,branches
1699054940.2321186,111405338,instructions
1699054940.2321186,285642,branch-misses
1699054940.336321,11880249,branches
1699054940.336321,126014133,instructions
1699054940.336321,262073,branch-misses
1699054940.4402406,14914081,branches
1699054940.4402406,142593393,instructions
1699054940.4402406,426518,branch-misses
1699054940.544102,14931072,branches
1699054940.544102,142752779,instructions
1699054940.544102,415921,branch-misses
1699054940.6480548,14827281,branches
1699054940.6480548,143059527,instructions
1699054940.6480548,405510,branch-misses
1699054940.7520907,13384422,branches
1699054940.7520907,129629635,instructions
1699054940.7520907,835338,branch-misses
1699054940.8548684,13211325,branches
1699054940.8548684,128183798,instructions
1699054940.8548684,449309,branch-misses
1699054940.9563196,13057911,branches
1699054940.9563196,122710009,instructions
1699054940.9563196,264751,branch-misses
1699054941.0602853,14751275,branches
1699054941.0602853,138770109,instructions
1699054941.0602853,294015,branch-misses
1699054941.1642394,14777341,branches
1699054941.1642394,138911999,instructions
1699054941.1642394,293821,branch-misses
1699054941.268338,14730532,branches
1699054941.268338,138514987,instructions
